collection_no,formation,lng,lat,collection_name,n_occs,early_interval,late_interval,max_ma,min_ma
194992,,167.964996,-29.07,Nepean Island,1,Holocene,,0.0117,0.0
194993,,167.960007,-29.058001,Sand dunes near Kingston,1,Holocene,,0.0117,0.0
194994,,167.962997,-29.059999,Emily Bay,1,Holocene,,0.0117,0.0
194995,,169.848007,11.227,"Site 1, Utrok Island",10,Holocene,,0.0117,0.0
194996,,169.823502,11.256,"Site 2, Allok Island",1,Holocene,,0.0117,0.0
194997,,169.841003,11.241,"Site 3, Bikrak Island",3,Holocene,,0.0117,0.0
194999,,169.763,11.209,"Site 5, Aon Island",6,Holocene,,0.0117,0.0
195000,,113.783333,3.816667,"West Mouth, Niah Cave (24 inches)",1,Late Pleistocene,Holocene,0.129,0.0
195001,,113.783333,3.816667,"West Mouth, Niah Cave (45 inches)",2,Late Pleistocene,,0.129,0.0117
195002,,113.783333,3.816667,"West Mouth, Niah Cave (39 inches)",1,Late Pleistocene,,0.129,0.0117
195003,,113.783333,3.816667,"West Mouth, Niah Cave (36 inches)",5,Late Pleistocene,,0.129,0.0117
195004,,113.783333,3.816667,"West Mouth, Niah Cave (72 inches)",3,Late Pleistocene,,0.129,0.0117
195005,,113.783333,3.816667,"West Mouth, Niah Cave (84 inches)",1,Late Pleistocene,,0.129,0.0117
195006,,113.783333,3.816667,"West Mouth, Niah Cave (66 inches)",3,Late Pleistocene,,0.129,0.0117
195007,,113.783333,3.816667,"West Mouth, Niah Cave (60 inches)",2,Late Pleistocene,,0.129,0.0117
195008,,113.783333,3.816667,"Lobang Hangus, Niah Cave (6 inches)",2,Late Pleistocene,Holocene,0.129,0.0
195009,,113.783333,3.816667,"Lobang Hangus, Niah Cave (12 inches)",4,Late Pleistocene,Holocene,0.129,0.0
195010,,113.783333,3.816667,"Lobang Hangus, Niah Cave (18 inches)",2,Late Pleistocene,Holocene,0.129,0.0
195011,,113.783333,3.816667,"Lobang Hangus, Niah Cave (24 inches)",3,Late Pleistocene,Holocene,0.129,0.0
195012,,113.783333,3.816667,"Lobang Hangus, Niah Cave (36 inches)",1,Late Pleistocene,Holocene,0.129,0.0
195013,,113.783333,3.816667,"Lobang Hangus, Niah Cave (42 inches)",3,Late Pleistocene,Holocene,0.129,0.0
195014,,113.783333,3.816667,"Lobang Hangus, Niah Cave (48 inches)",2,Late Pleistocene,Holocene,0.129,0.0
195018,,43.976849,-22.91367,Ankilitelo Cave,36,Late Pleistocene,Holocene,0.129,0.0
195019,,44.733334,-22.083332,"Locality II, SW of Ampoza",20,Holocene,,0.0117,0.0
195020,,46.883331,-15.533333,"Grotte Principale no. 1, Anjohibe Cave",12,Holocene,,0.0117,0.0
195021,,47.033333,-19.866667,Sirabé (BMNH collection),7,Late Pleistocene,,0.129,0.0117
195026,,22.210501,58.898998,Kõpu I site,6,Holocene,,0.0117,0.0
195040,,27.776667,-25.977501,Plovers Lake Cave (internal deposits),1,Late Pleistocene,,0.129,0.0117
195041,,4.4142,44.380798,Grotte Bodine,6,Holocene,,0.0117,0.0
195045,,141.425995,41.398998,"Shiriya, Locality 1",11,Late Pleistocene,,0.129,0.0117
195047,,-92.504997,14.825,Paso de la Amada,62,Holocene,,0.0117,0.0
195048,Okeechobee,-80.470001,27.525557,Dickerson Coquina Pits,17,Middle Pleistocene,,0.774,0.129
195049,Okeechobee,-80.470001,27.525557,Hutchinson Island beach fill,21,Middle Pleistocene,,0.774,0.129
195050,,-80.974998,29.110001,Green Mound midden,9,Holocene,,0.0117,0.0
195051,,-90.665001,39.080002,Snyders Site,2,Holocene,,0.0117,0.0
195052,,-90.059998,38.654999,Cahokia,13,Holocene,,0.0117,0.0
195053,,-90.063614,38.062778,Modoc Rock Shelter,5,Holocene,,0.0117,0.0
195054,,-88.214996,41.384998,Fisher Site,3,Holocene,,0.0117,0.0
195055,,-89.449997,41.0,Steuben Mounds,1,Holocene,,0.0117,0.0
195056,,-90.014999,38.705002,McDonough Lake Site,2,Holocene,,0.0117,0.0
195057,,-89.754997,40.560001,Kingston Site,1,Holocene,,0.0117,0.0
195058,,-89.507225,37.681389,Fountain Bluff Site,1,Holocene,,0.0117,0.0
195059,,-89.43,37.794998,Peter's Cave,1,Holocene,,0.0117,0.0
195060,,-87.68,41.654999,Huber SIte,1,Holocene,,0.0117,0.0
195061,,-89.0,41.32,Starved Rock,1,Holocene,,0.0117,0.0
195062,,-82.678001,39.125,Canter's Caves,20,Holocene,,0.0117,0.0
195063,,-82.987999,38.805,Feurt Village site,6,Holocene,,0.0117,0.0
195064,,-81.910004,39.860001,Philo II site,1,Holocene,,0.0117,0.0
195065,,-82.545998,39.396999,Ash Cave,3,Holocene,,0.0117,0.0
195066,,-82.599998,39.68,Kettle Hill Cave,7,Holocene,,0.0117,0.0
195067,,-82.650002,39.060001,Boone rock shelter and camp site,2,Holocene,,0.0117,0.0
195069,,-81.440002,41.310001,Twinsburg rock shelter,2,Holocene,,0.0117,0.0
195070,,-80.620003,8.145,Sitio Sierra,3,Holocene,,0.0117,0.0
195071,,-32.400002,-3.835,"Santo Antonio peninsula, Fernando de Noronha",3,Holocene,,0.0117,0.0
195072,,-61.766998,17.667,"Rat Pocket, Gun Shop Cliff, Two Foot Bay",1,Late Pleistocene,Holocene,0.129,0.0
195073,,-72.309998,19.395,"Grotte San Francisco, St. Michel de L’Atalaye",2,Late Pleistocene,Holocene,0.129,0.0
195074,,-72.285004,19.395,"Smaller cave, St. Michel de L’Atalaye",2,Holocene,,0.0117,0.0
195083,,-82.635002,22.879999,"Cueva de Paredones, Ceiba del Agua",6,Late Pleistocene,Holocene,0.129,0.0
195129,,167.770096,-46.919899,"Site 1, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195130,,167.770599,-46.918598,"Site 2, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195131,,167.770584,-46.930859,"Site 3, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195132,,167.765305,-46.9282,"Site 4, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195133,,167.772705,-46.934471,"Site 6, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195134,,167.76828,-46.933899,"Site 7, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195135,,167.727936,-46.9622,"Site 8, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195136,,167.729996,-46.960941,"Site 9, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195137,,167.730362,-46.960751,"Site 10, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195138,,167.731079,-46.960499,"Site 11, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195139,,167.731674,-46.959278,"Site 12, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195140,,167.770935,-46.910751,"Site 13, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195141,,167.770935,-46.910751,"Site 13a, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195142,,167.768799,-46.9095,"Site 14, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195143,,167.768921,-46.9091,"Site 15, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195144,,167.770203,-46.91,"Site 16, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195145,,167.774246,-46.911598,"Site 17, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195146,,167.677994,-46.965,"The Gutter, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195147,,167.725006,-46.959999,"North of Cavalier Creek, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195148,,167.768997,-46.908001,"North of Duck Creek, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195149,,167.764008,-46.924999,"South of Duck Creek, Mason Bay, Stewart Island",1,Holocene,,0.0117,0.0
195150,,167.764999,-46.924999,"Sites 1-17, Mason Bay, Stewart Island",20,Holocene,,0.0117,0.0
195151,,167.764999,-46.924999,"Mason Bay, Stewart Island (Canterbury Museum collections)",20,Holocene,,0.0117,0.0
195153,,170.653,-45.897999,Sandfly Bay midden,2,Holocene,,0.0117,0.0
195157,Mojado,-106.543053,31.795,Bowen Gulch East tracksite (Site D),1,Late Albian,,106.3,100.5
195158,Mojado,-106.549721,31.795,Railroad RIdge tracksite (Site A),1,Late Albian,,106.3,100.5
195159,Mojado,-106.533333,31.78389,Brick Plant tracksite (Site F),1,Late Albian,,106.3,100.5
195160,Mojado,-106.527496,31.778889,Ladrillera tracksite (Site G),3,Late Albian,,106.3,100.5
195161,Mojado,-106.52861,31.7775,Thalassinoides Burrow tracksite (Site H),1,Late Albian,,106.3,100.5
195162,Mojado,-106.503609,31.825556,Festival tracksite (Site I),2,Late Albian,,106.3,100.5
195163,Mesilla Valley ,-106.541115,31.793333,Cerro de Cristo Rey tracksite [Mesilla Valley Fm.],1,Late Albian,,106.3,100.5
195164,Mojado,-106.489426,31.793016,Crazy Cat landslide tracksite (Site J),1,Late Albian,,106.3,100.5
195166,Navajo Sandstone,-109.518654,38.576462,Sand Flats tracksite,1,Pliensbachian,Toarcian,192.9,174.7
195171,,106.683334,38.049999,Lingwu Geopark,1,Middle Jurassic,,174.7,161.5
195174,Navajo-Nugget Sandstone,-109.286041,40.442963,UCD 92-17.1.b tracksite,1,Pliensbachian,Toarcian,192.9,174.7
195175,Navajo-Nugget Sandstone,-109.286041,40.442963,UCD 92-17.1.a tracksite,1,Pliensbachian,Toarcian,192.9,174.7
195176,Navajo-Nugget Sandstone,-109.286041,40.442963,UCD 92-17.1.c tracksite,2,Pliensbachian,Toarcian,192.9,174.7
195177,Navajo-Nugget Sandstone,-109.286041,40.442963,UCD 92-17.2 tracksite,2,Pliensbachian,Toarcian,192.9,174.7
195178,Navajo-Nugget Sandstone,-109.286041,40.442963,UCD 92-17.3 tracksite,2,Pliensbachian,Toarcian,192.9,174.7
195179,Wingate Sandstone,-109.020386,39.132206,Knowles Canyon tracksite,1,Rhaetian,,205.7,201.4
195180,Wingate Sandstone,-109.07019,39.131302,Utah East tracksite,1,Rhaetian,,205.7,201.4
195181,Wingate Sandstone,-109.124847,39.094193,Utah West tracksite,2,Rhaetian,,205.7,201.4
195189,Navajo-Nugget Sandstone,-111.262222,42.094444,Indian Creek tracksite,2,Pliensbachian,Toarcian,192.9,174.7
195190,Wahweap,-111.531242,37.21719,Wesses Canyon tracksite,2,Middle Campanian,,83.6,72.2
195191,Wahweap,-111.896385,37.294247,Coxscomb-North of Road locality,1,Middle Campanian,,83.6,72.2
195197,La Amarga,-70.192703,-39.481079,La Amarga (site 1),1,Barremian,,125.77,121.4
195205,Artoles,-0.816667,40.366669,El Castellar (CT-49),1,Early Barremian,,125.77,121.4
195209,Arcillas de Morella,-0.285692,40.527027,Bassa del Mas de Guimera (BMG),2,Late Barremian,,125.77,121.4
195212,Escucha,-0.873643,40.804939,"Las Parras de Martín, Utrillas",1,Early Albian,Middle Albian,113.2,106.3
195213,Escucha,-0.698886,40.79747,Castel de Cabra,1,Early Albian,Middle Albian,113.2,106.3
195432,,23.322222,38.921944,Kerassia 1 (K1),1,Late Miocene,,11.63,5.333
195435,,23.317223,38.921112,Kerassia 4 (K4),2,Late Miocene,,11.63,5.333
195492,,-3.78,40.18,Cerro de Batallones 3,1,MN 10,,9.67,8.725
195562,Pikermi,23.962221,38.0,Chomateri,1,Late Miocene,,11.63,5.333
195710,Timezgadiouine,-8.971667,31.070833,CDUE Locality 100,2,Carnian,,237.0,227.3
195787,Menefee,-108.519997,35.459999,Invictarx type locality,1,Early Campanian,Middle Campanian,83.6,72.2
196060,,-2.643,42.174,Villanueva de Cameros tracksite,1,Tithonian,Berriasian,149.2,137.05
196207,Bajo de la Carpa,-68.615379,-38.434921,Los Pilares-Tratayén fossil site,1,Santonian,,85.7,83.6
196354,Cooper Canyon,-101.440277,33.452499,Headquarters South,5,Norian,,227.3,205.7
196404,Lago Colhué Huapi,-68.74556,-45.440277,Isla Norte lago Colhue Huapi,1,Campanian,Maastrichtian,83.6,66.0
196405,Dinosaur Park,-111.51165,50.733894,3.5 miles west of Little Sandhill Creek (NMC),1,Late Campanian,,83.6,72.2
196406,Dinosaur Park,-111.563438,50.728191,"southwest badlands, Little Sandhill Creek [NMC]",1,Middle Campanian,,83.6,72.2
196407,Two Medicine,-112.643303,48.933521,"south side, Milk River ankylosaur [USNM]",1,Late Campanian,,83.6,72.2
196419,Dinosaur Park,-111.516441,50.73951,RTMP U110,1,Middle Campanian,,83.6,72.2
196420,Dinosaur Park,-111.598022,50.822277,RTMP Quarry 198,1,Middle Campanian,,83.6,72.2
196439,Morrison,-106.291,41.967098,Griffin Ranch,1,Kimmeridgian,,154.8,149.2
196511,Fruitland,-108.083336,36.099998,Meyers Creek [AMNH],1,Late Campanian,,83.6,72.2
196537,Cooper Canyon,-101.449997,33.107777,TTU VPL 3870,2,Norian,,227.3,205.7
196538,Hongqin,118.450554,29.7925,"Jimushan, Hengguan Village",1,Middle Jurassic,,174.7,161.5
196539,Kirtland,-108.030701,36.3148,Barrel Springs arroyo ,1,Late Campanian,,83.6,72.2
196540,Kirtland,-108.030701,36.3148,1 mile north of Barrel Springs ,1,Late Campanian,,83.6,72.2
196541,Kirtland,-108.008331,36.086109,"south side, Escavada Wash",1,Late Campanian,,83.6,72.2
196542,Kirtland,-108.008331,36.086109,"north side, Escavada Wash",1,Late Campanian,,83.6,72.2
196543,Kirtland,-107.889198,36.1861,"Quarry near Sternberg Camp, Meyers Creek",2,Late Campanian,,83.6,72.2
196544,Kirtland,-107.887901,36.183899,"south branch, Meyers Creek",1,Late Campanian,,83.6,72.2
196592,Kaiparowits,-111.446114,37.6875,"UMNH VP Loc. 1109, HMG Quarry",1,Late Campanian,,83.6,72.2
196649,Yixian,125.313004,41.479301,"Xiaobeigoucun, Beipiao",1,Late Barremian,Early Aptian,125.77,119.57
196650,Huayong,112.976547,23.14045,Sanshuiornis-type locality,1,Middle Eocene,,48.07,37.71
196651,,-101.321587,32.180401,Dockum Site 7 General (TMM -41936),1,Norian,,227.3,205.7
196654,Mancos Shale,-110.823608,38.358334,"BMRP 2017, vertebrate assemblage",1,Turonian,,93.9,89.8
196692,Double Corner Shell Beds,172.774033,-43.124767,"Horseshoe Bend, near",2,Waiauan,,13.05,11.04
196694,Irene,-60.607407,-38.626652,Cascada Grande,1,Messinian,Zanclean,7.246,3.6
196705,Candeleros,-68.934998,-39.334999,Cañadón de las Campanas tracksite (Tl1),1,Cenomanian,,100.5,93.9
196709,Santa Maria,-53.450558,-29.631111,"Marchezan, São João do Polêsine",1,Tuvalian,,233.6,227.3
196716,Elliot,28.411388,-28.621944,Beginsel farm,1,Hettangian,Sinemurian,201.4,192.9
196738,Candelária,-53.234444,-29.673611,Niemeyer Site,1,Carnian,,237.0,227.3
196887,,-8.973471,38.484974,Creiro,2,Holocene,,0.0117,0.0
196890,,-64.788002,18.35,"Turtle Point, St. John",2,Holocene,,0.0117,0.0
196908,,-8.643249,40.752708,Monte Moliäo,9,Holocene,,0.0117,0.0
196971,,8.488889,35.826389,"Wadi Sarrat, Mahjouba-Tejerouine Wetlands",1,Middle Pleistocene,,0.774,0.129
197021,El Gallo,-115.759445,30.053612,"RoS 51, El Rosario",10,Late Campanian,,83.6,72.2
197022,El Gallo,-115.760277,30.056944,El Tortugario,1,Late Campanian,,83.6,72.2
197023,El Gallo,-115.751114,30.051945,Fiesta de los Huesos,2,Late Campanian,,83.6,72.2
197024,El Gallo,-115.779724,30.06361,OK locality,1,Late Campanian,,83.6,72.2
197163,,1.245,52.942501,West Runton Freshwater Bed,19,Middle Pleistocene,Holocene,0.774,0.0
197177,Ostracod and Gastropod limestones,12.95,41.849998,Rocca di Cave sauropod,1,Late Aptian,Early Albian,119.57,110.1
197243,Jinnobaru,130.938889,33.953335,"Hikoshima, Jinnobaru Formation",2,Rupelian,,33.9,27.3
197244,,174.214996,-39.59528,"Ohawe Beach, Waipipian",3,Waipipian,,3.7,3.0
197245,,174.217087,-39.592793,"Waihi Beach, Waipipian",1,Waipipian,,3.7,3.0
197261,Candeleros,-68.821114,-39.272778,Balneario Villa El Chocón tracksite (Tl1),2,Cenomanian,,100.5,93.9
197262,Marifil Volcanic Complex,-66.019997,-41.669998,Puesto Perdomo tracksite,1,Hettangian,Early Sinemurian,201.4,192.9
197280,Uinta,-109.662224,40.043331,"""Uinta C"" near Ouray",1,Uintan,,45.9,39.7
197281,Chadron,-102.724518,43.643951,Quinn Draw (SDSM Crazy Johnson Mbr),1,Chadronian,,37.0,33.9
197282,Krosno,21.290001,49.43,Brickyard at Sobniów,1,Rupelian,,33.9,27.3
197287,Rosarito Beach,-116.800003,32.116669,La Mision - Mesa Los Indios #1,2,Burdigalian,Langhian,20.45,13.82
197288,Rosarito Beach,-116.800003,32.116669,La Mision - Mesa Los Indios #2,5,Burdigalian,Langhian,20.45,13.82
197289,Temblor,-118.912178,35.465393,Sharktooth Hill,9,Langhian,,15.98,13.82
197308,Mooreville Chalk,-88.15583,33.25222,APn-1,1,Early Campanian,,83.6,72.2
197312,Mooreville Chalk,-88.053329,32.821667,AGr-17,1,Early Campanian,,83.6,72.2
197314,Mooreville Chalk,-88.040558,32.971668,Agr-7,1,Early Campanian,,83.6,72.2
197316,Mooreville Chalk,-87.200996,32.422001,"ADa-3 site, Harrell Station",1,Early Campanian,,83.6,72.2
197339,Hengtongshan,125.850555,42.415279,"Shuangmao village, Xingling township (Jehol Biota)",1,Aptian,,121.4,113.2
197427,Bayingebi,107.235397,41.168751,Chulumiao,1,Early Aptian,,121.4,119.57
197445,,23.475834,41.460556,Kalimantsi,1,Late Miocene,,11.63,5.333
197446,,23.866667,41.5,Hadjidimovo 2,1,Late Miocene,,11.63,5.333
197461,,18.674549,47.729931,Tokod-Nagyberek,8,Late Pleistocene,,0.129,0.0117
197478,Kaiparowits,-111.936386,37.579723,UCMP V93097 (Grand Staircase - Escalante National Monument),1,Late Campanian,,83.6,72.2
197672,,-3.716944,40.4025,Mahou,1,Middle Miocene,,15.98,11.63
197674,,-3.6975,40.411667,Los Nogales,1,Middle Miocene,,15.98,11.63
197691,Cerro Boleadoras,-71.622498,-47.0,Cerro Boleadoras,3,Burdigalian,Langhian,20.45,13.82
197768,,-9.4,39.355999,Gruta da Furninha,37,Late Pleistocene,,0.129,0.0117
197769,,11.576,45.458,"Buso Doppio del Broion Cave, layer 1",60,Late Pleistocene,,0.129,0.0117
197770,,11.576,45.458,"Buso Doppio del Broion Cave, layer 2",8,Late Pleistocene,,0.129,0.0117
197771,,11.576,45.458,"Buso Doppio del Broion Cave, layer 3",15,Late Pleistocene,,0.129,0.0117
197772,,11.576,45.458,"Buso Doppio del Broion Cave, layer 4",9,Late Pleistocene,,0.129,0.0117
197773,,11.576,45.458,"Buso Doppio del Broion Cave, layer 5",18,Late Pleistocene,,0.129,0.0117
197774,,11.576,45.458,"Buso Doppio del Broion Cave, layer 6",11,Late Pleistocene,,0.129,0.0117
197775,,11.576,45.458,"Buso Doppio del Broion Cave, layer 7",2,Late Pleistocene,,0.129,0.0117
197786,,12.33,41.900002,"Cava di Breccia di Casal Selce, layer G",26,Middle Pleistocene,,0.774,0.129
197787,,12.975,46.25,"Rio Secco cave, macro-unit BR1",26,Late Pleistocene,,0.129,0.0117
197788,,12.975,46.25,"Rio Secco cave, macro-unit BR2",16,Late Pleistocene,,0.129,0.0117
197789,,15.385,41.804001,Pirro Nord (VIF collection),32,Calabrian,,1.8,0.774
197790,,15.385,41.804001,Pirro Nord (Torino collection),31,Calabrian,,1.8,0.774
197926,,14.57,36.950001,Comiso,19,Middle Pleistocene,,0.774,0.129
197927,,14.682,36.924999,Contrada Annunziata,12,Middle Pleistocene,,0.774,0.129
197928,,14.727,36.911999,Contrada Tabuna,5,Middle Pleistocene,,0.774,0.129
197930,,27.709999,-26.02,"Dinaledi Chamber owl, Rising Star cave",1,Late Pleistocene,Holocene,0.129,0.0
197931,,-66.891998,11.795,"DM/A, Dos Mosquises",6,Holocene,,0.0117,0.0
197932,,-66.849998,11.742,"CS/D, Cayo Sal",8,Holocene,,0.0117,0.0
197933,,-66.144997,11.795,"OR/F, Los Mangles site, La Orchila",1,Holocene,,0.0117,0.0
197934,,-66.889999,11.803,"DMN/A, Domusky Norte",6,Holocene,,0.0117,0.0
197935,,-67.669998,11.984,"AG/A, Ave Grande, Las Aves de Sotavento",9,Holocene,,0.0117,0.0
197936,,-67.676003,12.045,"CU/A, Curricai Island, Las Aves de Sotavento",2,Holocene,,0.0117,0.0
197937,,-64.635002,11.855,"BL/E, La Blanquilla",3,Holocene,,0.0117,0.0
197938,,2.7465,42.160999,"Arbreda Cave, Level I",36,Late Pleistocene,,0.129,0.0117
197943,Gerakarou,23.435278,40.523056,Tsiotra Vryssi ,1,Early Pleistocene,,2.58,0.774
197945,,37.2281,32.406399,Shubayqa 1 midden,37,Late Pleistocene,,0.129,0.0117
197946,,22.82,45.805,"Curata Cave, Mousterian II layers",21,Late Pleistocene,,0.129,0.0117
197947,,22.82,45.805,"Curata Cave, Late Mousterian layers",8,Late Pleistocene,,0.129,0.0117
197948,,23.139999,45.52,"Bordu Mare Cave, Mousterian II-IV layers",18,Late Pleistocene,,0.129,0.0117
197949,,23.139999,45.52,"Bordu Mare Cave, Late or Post-Palaeolithic layers",15,Late Pleistocene,Holocene,0.129,0.0
197952,Sobral,-9.319,39.092999,Ponte de Rol,1,Early Tithonian,,149.2,145.06
197953,Dabeigou,117.674019,42.011162,Shixia Village,1,Barremian,,125.77,121.4
197954,Villalba de la Sierra,-2.700556,40.41111,Sacedón,1,Late Campanian,Early Maastrichtian,83.6,66.0
197957,,18.433332,40.016109,Grotta Romanelli,4,Late Pleistocene,,0.129,0.0117
198007,,-135.053299,-23.15,"Onemea Site TAR-6, layer I",4,Holocene,,0.0117,0.0
198008,,-135.053299,-23.15,"Onemea Site TAR-6, layer II/III",4,Holocene,,0.0117,0.0
198009,,-135.053299,-23.15,"Onemea Site TAR-6, layer II",14,Holocene,,0.0117,0.0
198010,,-135.053299,-23.15,"Onemea Site TAR-6, layer III",14,Holocene,,0.0117,0.0
198011,,-135.039001,-23.165001,"Nenega-Iti Site AGA-3, layer II2",4,Holocene,,0.0117,0.0
198012,,-135.039001,-23.165001,"Nenega-Iti Site AGA-3, layer II3",1,Holocene,,0.0117,0.0
198013,,-135.039001,-23.165001,"Nenega-Iti Site AGA-3, layer III",2,Holocene,,0.0117,0.0
198014,,-135.039001,-23.165001,"Nenega-Iti Site AGA-3, layer III/IV",1,Holocene,,0.0117,0.0
198015,,-135.039001,-23.165001,"Nenega-Iti Site AGA-3, layer IV1",1,Holocene,,0.0117,0.0
198016,,-135.039001,-23.165001,"Nenega-Iti Site AGA-3, layer IV2",4,Holocene,,0.0117,0.0
198017,,-135.039001,-23.165001,"Nenega-Iti Site AGA-3, layer IV3",7,Holocene,,0.0117,0.0
198018,,-135.039001,-23.165001,"Nenega-Iti Site AGA-3, layer IV4",6,Holocene,,0.0117,0.0
198019,,-135.039001,-23.165001,"Nenega-Iti Site AGA-3, layer IV/V",2,Holocene,,0.0117,0.0
198020,,-134.955002,-23.24,"Kitchen Cave rockshelter site KAM-1, layer I",2,Holocene,,0.0117,0.0
198021,,-134.955002,-23.24,"Kitchen Cave rockshelter site KAM-1, layer II",2,Holocene,,0.0117,0.0
198022,,-134.955002,-23.24,"Kitchen Cave rockshelter site KAM-1, layer III1",5,Holocene,,0.0117,0.0
198023,,-134.955002,-23.24,"Kitchen Cave rockshelter site KAM-1, layer III2",8,Holocene,,0.0117,0.0
198024,,-134.955002,-23.24,"Kitchen Cave rockshelter site KAM-1, layer IV1",5,Holocene,,0.0117,0.0
198025,,-134.955002,-23.24,"Kitchen Cave rockshelter site KAM-1, layer IV2",4,Holocene,,0.0117,0.0
198026,,-134.955002,-23.24,"Kitchen Cave rockshelter site KAM-1, layer V",8,Holocene,,0.0117,0.0
198027,,-134.955002,-23.24,"Kitchen Cave rockshelter site KAM-1, layer VI",4,Holocene,,0.0117,0.0
198081,,-176.570007,-43.84,Chatham Islands (Forbes collection),20,Holocene,,0.0117,0.0
198082,,-176.240005,-44.240002,Pitt Island,1,Holocene,,0.0117,0.0
198083,,-176.242004,-43.759998,"Okawa dunes, Chatham Island",1,Holocene,,0.0117,0.0
198084,,-176.565002,-43.855,"Long Beach, Chatham Island",1,Holocene,,0.0117,0.0
198085,,-176.789993,-43.759998,"Maunganui Beach, Chatham Island",1,Holocene,,0.0117,0.0
